sample_id,substrate_material,coating_material,reinforcement,coating_method,electrolyte_composition,current_voltage_mode,ac_dc_mode,cooling_method,surface_preparation,reinforcement_percentage,particle_size,current_density,voltage,frequency,duty_cycle,treatment_time,temperature,pressure,spray_distance,surface_roughness,heat_treatment_temperature,heat_treatment_time,speed,num_passes,surface_hardness,corrosion_resistance,corrosion_rate,coating_thickness,porosity,pore_size,wear_resistance,experiment_id,data_source,is_demo,units,notes
S0001,Magnesium,Magnesium,Si3N4,plasma_spray,mixed_oxide,constant_voltage,DC,air,polished,10.911159838086272,5.671168602619217,58.31018242104499,92.42922177746716,1701.2910594633613,26.717190234505185,60.12003851254536,17.391961026007667,4.249577934338234,54.206534253112096,3.563896489531225,500.0,5.038557680548313,21.857640614505552,4.0,83.16984925665363,51.01890516813866,0.5143194802356235,70.92117753748303,9.472907313987147,0.46761184047961724,240.26772609352744,E001,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0055,Aluminum,TiO2,none,plasma_spray,fluoride,constant_voltage,DC,water,ground,0.0,0.0,43.40269061876694,60.072235748301125,61.07731457675403,79.2559046240463,6.409532214478128,48.06945734424668,3.751379700499584,271.2425003539015,4.213382609147524,500.0,9.152008017931433,21.72153782967694,3.0,32.941869286519086,50.359621684950596,0.5359616666325348,56.09501985180488,10.682651634057777,1.9572059986392087,73.5721978685976,E006,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0056,Magnesium,MgO,ZrO2,PEO,aluminate,constant_current,AC,water,polished,6.8305515086515065,6.1568878367249456,3.794462624657991,128.7238043325958,628.1252277582738,72.02296945551666,77.7063967651568,62.24854567252182,0.8999022388110789,243.2064286243696,2.5440351268482546,400.0,1.8734804981115192,18.645448569500186,7.0,132.3874852229361,32.80232433840333,0.9203583829720908,39.61373575822886,6.06551442381303,1.9707240526439327,152.55406210323957,E006,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0057,Zirconium,Al2O3,TiO2,sol_gel,fluoride,constant_voltage,DC,oil,as_received,10.673427176623884,8.253058787078144,4.65124314450901,383.04977678378617,2767.570924934769,44.73106524831628,119.84998163984402,60.84219574395736,3.6189400048101996,181.57269625009374,1.1394943992221864,200.0,8.45514838693645,3.8310656266229435,5.0,215.6370984809373,10.436307613192175,1.2210275534587323,16.68739505933376,3.6799883118254697,11.688554902968779,161.49596519561544,E006,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0058,Magnesium,TiO2,Si3N4,electrodeposition,fluoride,constant_voltage,AC,water,sandblasted,8.907443664251744,18.289195335052845,2.5045922736516744,364.7927082362979,,60.549727112996024,38.873175685849134,68.97254463988146,4.318769733307866,287.513288918872,6.152294454432482,500.0,8.174456273745394,31.69573495016698,2.0,234.17267111682503,41.07709920032022,1.0915532480110366,30.574073301703844,1.918717620489982,9.921933821624785,202.2269296732445,E006,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0059,Zirconium,ZrO2,Al2O3,sol_gel,aluminate,constant_current,AC,air,ground,12.164273660795107,4.636012690768588,36.377515071259275,517.8418196990212,4699.912968524963,47.0809542804285,26.15246203393727,19.06586610802414,2.072283912870798,156.09132235874847,4.965863535983995,450.0,4.76348561637832,5.930058002031719,4.0,105.36203497161675,21.45090930379383,1.173568638249318,25.53050966887709,12.652618559680102,14.4321636153734,165.94881552995534,E006,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0060,Zirconium,ZrO2,Al2O3,sol_gel,aluminate,constant_voltage,AC,water,sandblasted,18.01334156977134,4.185536023716695,5.222305503655157,449.08414569865465,3137.2304505369148,59.216369332165115,37.403200150030614,64.07188858532862,3.6923936386964007,247.0182318970265,6.694532727117561,350.0,11.658866200864185,16.3882304012441,5.0,171.33604939630976,20.06098083782001,0.7603948546238788,23.86838247295992,6.765804659830898,11.02914505983831,245.8854860335068,E006,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0061,Tantalum,MgO,Si3N4,anodizing,mixed_oxide,constant_voltage,AC,air,ground,19.902683637814302,1.1718578503457453,56.069913053850904,333.8780584205956,2601.7759298273395,53.98794577345168,53.92277959936043,48.39442931185985,1.2054830366653242,91.98405995035448,,25.0,0.0,16.08609097870144,1.0,79.90115644114339,1.0,1.0195820174592132,34.79848157574664,21.406057662529015,7.664245722548667,182.75038600360344,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0062,Zirconium,Magnesium,graphene,anodizing,silicate,constant_current,AC,air,ground,2.035494152716884,21.837336412029327,56.277485861338,118.77817374660566,3990.1975063600935,67.88216101063851,33.85498682954494,19.855052802154873,4.306770506537954,121.44811927764924,5.454077012525528,350.0,4.1358570292238035,11.92159089138278,6.0,153.24687561663598,26.69468989921481,1.04932882257824,34.346450565718676,12.748579258015655,2.103019745350148,86.25377261295216,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0063,Aluminum,Tantalum,SiC,anodizing,KOH,constant_voltage,AC,water,sandblasted,8.001327716896157,17.352960337683715,33.217189938136706,332.03590946257845,1292.9493552454758,53.15525170031554,44.900402917265936,59.135651831018784,4.784142643489511,134.52139533348873,4.959771537673804,400.0,0.8575475740291955,16.69777790988232,2.0,85.88609975370159,25.902894198101944,1.6508029811351075,29.872351804225374,12.250486287989652,8.0761309003374,100.90794226966554,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0064,Tantalum,Aluminum,graphene,sol_gel,fluoride,constant_current,AC,furnace,sandblasted,4.023770817452784,1.046664317159781,37.3816969523611,80.79753045709037,4098.692701411798,89.95193484424247,78.3937749366267,61.57511261012628,1.187121620748996,76.45518817613082,7.1792670082379395,250.0,4.045505277568381,25.102355304914713,3.0,155.69843189803964,22.629210733228412,1.0295582310498856,20.15338923480852,8.476646083538416,0.05,135.41679149260727,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0065,Aluminum,TiO2,Si3N4,plasma_spray,phosphate,constant_current,DC,furnace,as_received,7.366349241547907,0.7558930256709587,18.22176968998974,265.4424487054264,15.305524320464725,46.382395434443325,44.67821848690069,49.03576602040449,3.613367632875495,175.45120376901696,6.598180971758422,150.0,2.8543023392219973,13.144105176100759,3.0,67.77886580451081,32.9850144230381,0.6396056564493441,55.51837348335609,7.802561929710195,6.429825196681496,153.1990369063808,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0066,Aluminum,Aluminum,Al2O3,plasma_spray,silicate,constant_current,DC,water,polished,6.105723861694249,13.988923697052648,4.774380002088126,245.1293144735977,3098.3868106785885,11.352885758375429,50.54677865012029,66.59693354723458,2.7762399345043662,98.06503353162393,1.1481085099702921,350.0,6.793397011547317,7.727965570232781,4.0,237.07116248736355,42.07611754607544,0.5989089387186763,42.68234339744869,3.60022327474762,6.607110742742213,178.94814224366678,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0067,Tantalum,Aluminum,ZrO2,sol_gel,fluoride,constant_voltage,DC,water,as_received,3.9034740667223717,7.09923331210344,44.510166266317114,263.9069046814708,4673.785755228895,30.091750509763685,9.603595221915354,34.516127060904594,2.891746993245704,208.54647236241465,6.094259160729638,450.0,11.065560843594778,34.9053329097834,7.0,225.12184480960417,8.170569983275085,0.9431066347688134,23.428946345876145,16.44489809057726,6.135713478304447,132.99086667618803,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0068,Aluminum,Aluminum,graphene,electrodeposition,mixed_oxide,constant_voltage,DC,air,polished,15.399483041715165,14.938322443276624,7.005373336192029,189.9129591973936,3939.29976016935,52.55158293906575,110.56338768663002,28.12396920454335,3.6792037337030967,97.52308989325456,3.9755887267967855,200.0,10.508881365431497,38.86247334442828,2.0,104.12201487874476,27.47205234271371,1.0800019215951138,29.501510643815454,5.18385692204179,3.591752144089565,183.73423216465065,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0069,Magnesium,Al2O3,Al2O3,sol_gel,aluminate,constant_current,AC,furnace,sandblasted,10.177630485170098,10.893374183240086,6.047900820085195,392.91522381191186,4268.170960736797,55.94860741053627,51.79188539020817,37.7977068633131,2.6993322470139676,80.87656433481884,6.077212786666404,300.0,4.0170352901455075,18.8847691311765,2.0,200.86583556348737,22.22027396637394,1.8666627652032197,17.91652430732303,4.246957855639901,9.63926435528737,195.7923714755906,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0070,Aluminum,MgO,none,sol_gel,aluminate,constant_voltage,AC,air,ground,0.0,0.0,19.362163443049205,470.47223364938975,1984.7734758575025,56.952707091524545,42.73650434400135,41.65328336423854,3.2014687640797255,292.2716818997311,4.8880565506223395,25.0,0.0,13.753768781438847,3.0,51.0109087610828,1.0,1.5429737177960265,28.880068161193982,13.627951696559755,13.601629129864572,10.393542179630176,E007,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0071,Tantalum,TiO2,graphene,PEO,KOH,constant_voltage,AC,furnace,ground,1.1355526433167826,7.230834923286129,1.7354739304350415,434.2584962994888,4121.1947305006315,70.73692835295698,14.945682568219217,60.23568415614098,1.5390545873511974,214.56007645277657,1.8667210585298157,400.0,0.9202352894150143,2.851801033350944,7.0,192.87939991519326,46.57655552674172,0.1616174717958232,41.65396423044863,1.854700828118363,11.085080235137546,148.5924384811908,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0072,Magnesium,Tantalum,SiC,anodizing,phosphate,constant_voltage,AC,furnace,as_received,1.8060712560738035,16.99467694255039,26.608101329622645,363.87604789544014,2754.158325151333,33.34509212248987,77.93106977044611,69.95879596208479,2.2032796841988365,284.11272867712216,3.360324298735553,450.0,6.757880337965219,2.4372100837920723,7.0,92.14100851479492,32.970834979439644,2.201997099810364,30.297411191283103,14.886693390645545,9.279218611788671,95.27917240853608,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0073,Aluminum,Zirconium,Si3N4,electrodeposition,aluminate,constant_voltage,AC,oil,as_received,8.36383486714171,1.3986550748840498,42.753173694724524,319.17239966650664,3092.7011825159943,66.51681271852556,104.33986928033181,61.859682355113975,4.393581575321759,172.471947998308,4.776308624301455,400.0,1.2287317705833818,16.32239783017068,4.0,59.841189108689704,34.842360712962204,0.8913126311866395,44.13721407501994,14.90665821321721,7.542921552378933,138.1895454496848,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0074,Magnesium,Magnesium,TiO2,sol_gel,aluminate,constant_current,DC,water,as_received,2.065407747878724,23.898720328013688,48.2795869538944,65.5420900040152,294.5766966790175,69.84274321513308,9.732618006026035,26.309191339524098,0.9945613024177352,,5.3530467731046185,250.0,11.293970911634647,37.27943871373766,5.0,,14.410265978423729,2.8131435768378577,22.167015171183202,12.921412013270114,2.470298747586172,93.74048147514013,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0075,Zirconium,Magnesium,TiO2,PEO,phosphate,constant_voltage,DC,furnace,polished,5.623227130089253,24.519898824313387,36.65413092413635,411.46699934596063,1007.7584858719607,44.95886397277024,21.70633374709408,38.804110512016734,3.1890886742013795,193.59279260786099,4.4904489056799255,25.0,0.0,29.497633192661013,7.0,133.35749992026564,14.3060998488275,0.4623916163361023,65.24158334215504,14.553460644913052,11.691031443382732,120.10315454713525,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0076,Aluminum,Zirconium,SiC,anodizing,aluminate,constant_current,DC,oil,ground,19.72757998999416,18.48991199395949,50.96557798372084,322.4914697892487,2754.822077567763,44.18437342743737,21.83483032191384,25.29689137410557,1.329291780057006,189.5822217089271,4.767487391889763,300.0,2.9631577040312846,14.621507335960224,6.0,146.63071238069767,13.354438090922763,1.1402861342618285,38.44567477657452,17.720583493006878,8.259931813973623,198.10372737164977,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0077,Aluminum,TiO2,graphene,plasma_spray,silicate,constant_current,AC,oil,as_received,4.574712345949974,11.65705116551115,24.983630022259508,185.37052533194344,294.00528911748825,25.208606780798227,74.26160836499618,59.637072971273334,4.309428190655174,53.743901484148495,5.255903783878933,500.0,8.542739818413523,38.75381058210038,5.0,144.5165525103426,55.945022391000904,0.27419871325363276,59.05446197929972,5.406032283484404,3.2952588781407766,170.27946078865915,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0078,Magnesium,MgO,SiC,electrodeposition,silicate,constant_current,DC,furnace,sandblasted,4.363295957535769,5.53883631121517,51.077553018568125,213.92101942672082,3707.234032938566,45.18892698170677,110.94150781261241,31.131172084098118,3.105697792340974,265.3105111004579,7.145667389146984,25.0,0.0,17.7215582269735,4.0,43.0785560633243,7.740122612525004,1.4349435626584282,55.72745421213034,20.013896485925155,4.914274767382743,70.9557691713701,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0079,Zirconium,TiO2,Al2O3,PEO,KOH,constant_voltage,AC,furnace,ground,11.685993041516326,20.322282689186718,30.881925319404377,517.8033932348707,4200.285042609508,76.87938479509606,55.343362212533606,49.15015063537004,,204.99267015410618,0.6539088517828295,150.0,9.715613693936104,11.794917015011183,7.0,41.30365480038894,37.50146402181132,0.1188058686086394,72.7901150326008,8.096857218354451,17.418719765397213,167.18374311885577,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0080,Zirconium,Magnesium,Si3N4,electrodeposition,NaOH,constant_voltage,AC,air,as_received,10.210966670466556,18.422034723818207,14.159131551899423,362.18112255861354,4601.811806474025,87.26270547174013,44.53774154229282,66.46893980765448,1.6242110314331808,236.17279234403654,6.607005098362509,450.0,5.969999227642479,17.62777654424993,2.0,162.25685086858132,32.39093695315174,0.5135468725459289,39.43353085220346,7.217122560066407,9.726660800305824,170.49949255769374,E008,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0081,Tantalum,Magnesium,ZrO2,anodizing,fluoride,constant_current,AC,furnace,as_received,11.818546795455473,5.587753287045679,56.70459315296749,287.9562173287642,508.84229589902964,60.45712126202706,93.0716788436195,58.61105286990498,2.465801146353355,173.48027653937865,1.3787297439983672,350.0,2.705377662656447,9.250185852369478,3.0,167.25022131819165,20.388764843664884,0.44070899995844676,40.182874108341295,11.73757736885732,7.762669449509874,193.10129710803915,E009,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0082,Aluminum,ZrO2,ZrO2,anodizing,NaOH,constant_current,DC,furnace,polished,7.846337925066661,11.30782158922378,17.223281556389875,360.46086985420385,4698.601240114001,35.44647918511539,90.39544210189992,34.39430939323363,4.809255466647841,204.60060947706575,2.5781690990323183,150.0,7.8581991014125645,35.53991203783103,5.0,40.37840243332521,26.864859394478778,0.9707481638730445,35.34099863473623,6.478523712821974,10.16436888155685,122.61838724186532,E009,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0083,Magnesium,Magnesium,ZrO2,plasma_spray,aluminate,constant_current,AC,air,as_received,16.62186601795147,11.596833498528788,2.5458875670797934,256.8711624928285,338.10003814647496,67.99462608607718,,36.636338790062155,2.7914418038462925,114.36747330713105,,25.0,0.0,15.085759106289922,1.0,113.25665301531991,31.436541239108838,1.059017832752396,44.793788777804764,3.7603395129384456,6.397139600953363,222.55102493227662,E009,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0084,Tantalum,Magnesium,TiO2,plasma_spray,phosphate,constant_voltage,AC,water,as_received,3.2023207531280256,20.66894322181909,15.31776853434659,285.0911366015081,2370.281079639077,72.91242773916034,23.495031665406895,57.468678629197065,2.612702892649371,293.4394419421618,4.351205753669006,250.0,7.222761898436854,26.660789615278535,4.0,164.82728150329402,30.176215779823032,0.24664980642785087,54.78944469267548,11.764461671961204,6.772846504793887,146.36158341090078,E009,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
